,year,hist0,hist1,winter05,winter95,spring05,spring95,summer05,summer95,autumn05,autumn95,Kreise_Code
215,2005,1970,2000,-8.707573068,6.507496613,-0.699999988,16.02246967,10.30000019,21.80006553,-1.350022497,16.45002234,9764
216,2006,1971,2001,-8.707573068,6.599999905,-0.522489866,16.10004545,10.30000019,21.8499769,-1.399999976,16.44997728,9764
217,2007,1972,2002,-8.550022723,6.699999809,-0.3725124,16.10004545,10.35002244,21.84999717,-1.150022568,16.45002234,9764
218,2008,1973,2003,-8.800000191,6.749986481,-0.3725124,16.1500231,10.45000206,22.05002272,-1.100000024,16.5,9764
219,2009,1974,2004,-8.749984227,6.850022675,-0.350022541,16.14997804,10.45000206,22.04999794,-1.100000024,16.5,9764
220,2010,1975,2005,-8.849984132,6.749984227,-0.422514651,16.24999775,10.47748527,22.05002272,-1.299999952,16.5,9764
221,2011,1976,2006,-8.857519014,6.757519181,-0.550022544,16.15006722,10.49997972,22.20000076,-1.150022568,16.5,9764
222,2012,1977,2007,-8.800000191,7.0,-0.422514651,16.22249028,10.52748771,22.20004487,-1.350022497,16.50004506,9764
223,2013,1978,2008,-8.757519181,7.00000676,-0.422514651,16.32248918,10.52748771,22.22251454,-1.399999976,16.54997766,9764
224,2014,1979,2009,-8.850022437,6.957480888,-0.450022535,16.47251229,10.67746528,22.24997747,-1.299999952,16.54997766,9764
225,2015,1980,2010,-8.757519181,6.900000095,-0.57251241,16.34999717,10.69997974,22.34999717,-1.399999976,16.50004506,9764
226,2016,1981,2011,-8.600044969,7.0,-0.60002029,16.44999756,10.74997747,22.39999962,-1.150022568,16.55002272,9764
227,2017,1982,2012,-8.757519181,7.007534918,-0.60002029,16.52253952,10.82748764,22.40004468,-1.100045089,16.55002272,9764
228,2018,1983,2013,-8.657519205,7.00000676,-0.772512398,16.44997728,10.80000019,22.54997766,-1.199954923,16.54997766,9764
229,2019,1984,2014,-8.557481067,7.0,-0.750022532,16.44999756,10.84997737,22.44999756,-1.050022544,16.54997766,9764
230,2020,1985,2015,-8.5,7.049986433,-0.550022544,16.52253952,10.84997737,22.60002066,-1.050022544,16.50004506,9764
231,2000,1965,1995,-10.02000008,6.099999905,-1.645000035,15.0,9.100000381,20.89999962,-1.899999976,15.69999981,9763
232,2001,1966,1996,-10.10000038,6.014999986,-1.700000048,15.0,9.100000381,20.89999962,-1.899999976,15.69999981,9763
233,2002,1967,1997,-9.830000162,6.0,-1.645000035,15.0,9.199999809,20.89999962,-1.799999952,15.80000019,9763
234,2003,1968,1998,-9.699999809,6.099999905,-1.700000048,15.10000038,9.300000191,21.0,-1.899999976,15.80000019,9763
235,2004,1969,1999,-9.699999809,6.099999905,-1.645000035,15.10000038,9.300000191,20.94499979,-2.0,15.89999962,9763
236,2005,1970,2000,-9.515000057,6.199999809,-1.399999976,15.19999981,9.5,21.0,-1.899999976,15.89999962,9763
237,2006,1971,2001,-9.515000057,6.300000191,-1.299999952,15.34499993,9.5,21.0,-2.0,15.89999962,9763
238,2007,1972,2002,-9.5,6.5,-1.100000024,15.34499993,9.5,21.0,-1.899999976,15.89999962,9763
239,2008,1973,2003,-9.600000381,6.5,-1.100000024,15.5,9.600000381,21.20000076,-1.799999952,15.89999962,9763
240,2009,1974,2004,-9.5,6.599999905,-1.045000011,15.39999962,9.600000381,21.29999924,-1.799999952,15.89999962,9763
241,2010,1975,2005,-9.615000296,6.5,-1.200000048,15.60000038,9.600000381,21.29999924,-2.0,15.89999962,9763
242,2011,1976,2006,-9.714999866,6.5,-1.299999952,15.60000038,9.655000067,21.5,-1.899999976,15.89999962,9763
243,2012,1977,2007,-9.600000381,6.699999809,-1.200000048,15.60000038,9.699999809,21.5,-2.0,15.89999962,9763
244,2013,1978,2008,-9.600000381,6.699999809,-1.200000048,15.74499998,9.699999809,21.5,-2.099999905,16.0,9763
245,2014,1979,2009,-9.600000381,6.699999809,-1.200000048,15.89999962,9.800000191,21.5,-1.899999976,16.10000038,9763
246,2015,1980,2010,-9.515000057,6.599999905,-1.344999963,15.89999962,9.800000191,21.60000038,-2.0,16.0,9763
247,2016,1981,2011,-9.399999619,6.699999809,-1.299999952,16.0,9.899999619,21.64500055,-1.799999952,16.10000038,9763
248,2017,1982,2012,-9.5,6.699999809,-1.299999952,16.0,9.954999828,21.70000076,-1.700000048,16.10000038,9763
249,2018,1983,2013,-9.5,6.699999809,-1.399999976,16.0,9.899999619,21.79999924,-1.799999952,16.10000038,9763
250,2019,1984,2014,-9.300000191,6.699999809,-1.399999976,16.0,10.0,21.79999924,-1.600000024,16.10000038,9763
251,2020,1985,2015,-9.300000191,6.699999809,-1.200000048,16.04500017,10.0,21.89999962,-1.600000024,16.10000038,9763
252,2000,1965,1995,-9.800000191,6.400000095,-2.099999905,15.10000038,8.899999619,20.89999962,-2.099999905,16.20000076,9762
253,2001,1966,1996,-9.914999676,6.400000095,-2.099999905,15.10000038,8.899999619,20.89999962,-2.099999905,16.20000076,9762
254,2002,1967,1997,-9.800000191,6.400000095,-2.099999905,15.19999981,9.0,20.89999962,-2.0,16.20000076,9762
255,2003,1968,1998,-9.5,6.415000081,-2.144999969,15.19999981,9.100000381,21.0,-2.200000048,16.20000076,9762
256,2004,1969,1999,-9.5,6.5,-2.044999957,15.30000019,9.100000381,21.0,-2.299999952,16.20000076,9762
257,2005,1970,2000,-9.300000191,6.599999905,-2.0,15.30000019,9.300000191,21.0,-2.099999905,16.29999924,9762
258,2006,1971,2001,-9.300000191,6.699999809,-1.700000048,15.39999962,9.300000191,21.04500017,-2.299999952,16.20000076,9762
259,2007,1972,2002,-9.199999809,6.800000191,-1.600000024,15.39999962,9.399999619,21.0,-2.099999905,16.29999924,9762
260,2008,1973,2003,-9.399999619,6.800000191,-1.600000024,15.5,9.399999619,21.20000076,-2.099999905,16.29999924,9762
261,2009,1974,2004,-9.399999619,6.800000191,-1.600000024,15.39999962,9.399999619,21.20000076,-2.099999905,16.20000076,9762
262,2010,1975,2005,-9.5,6.800000191,-1.600000024,15.5,9.454999828,21.20000076,-2.299999952,16.20000076,9762
263,2011,1976,2006,-9.600000381,6.800000191,-1.799999952,15.5,9.454999828,21.29999924,-2.099999905,16.29999924,9762
264,2012,1977,2007,-9.419999695,6.920000076,-1.645000035,15.5,9.5,21.29999924,-2.299999952,16.29999924,9762
265,2013,1978,2008,-9.399999619,7.0,-1.600000024,15.60000038,9.5,21.29999924,-2.299999952,16.29999924,9762
266,2014,1979,2009,-9.5,6.815000176,-1.700000048,15.69999981,9.5,21.34499941,-2.299999952,16.29999924,9762
267,2015,1980,2010,-9.399999619,6.800000191,-1.799999952,15.60000038,9.5,21.44499979,-2.299999952,16.20000076,9762
268,2016,1981,2011,-9.300000191,6.800000191,-1.844999963,15.69999981,9.600000381,21.5,-2.0,16.29999924,9762
269,2017,1982,2012,-9.399999619,6.900000095,-1.799999952,15.69999981,9.699999809,21.60000038,-2.0,16.29999924,9762
270,2018,1983,2013,-9.399999619,6.800000191,-2.0,15.69999981,9.600000381,21.70000076,-2.099999905,16.20000076,9762
271,2019,1984,2014,-9.315000105,6.800000191,-2.0,15.69999981,9.699999809,21.60000038,-1.899999976,16.20000076,9762
272,2020,1985,2015,-9.300000191,6.800000191,-1.700000048,15.74499998,9.755000019,21.70000076,-2.0,16.10000038,9762
273,2000,1965,1995,-8.852834098,7.026509829,-0.303905069,16.56741146,10.60177532,22.37470306,-0.970355608,16.7468405,9761
274,2001,1966,1996,-8.953463495,7.003374821,-0.310391711,16.62253633,10.59759654,22.34306161,-0.909335623,16.74367989,9761
275,2002,1967,1997,-8.850777741,6.926764623,-0.229577615,16.62253633,10.62329802,22.3124611,-0.81880757,16.73114968,9761
276,2003,1968,1998,-8.828520299,6.926764623,-0.335678692,16.63458364,10.70313326,22.3526757,-0.870330232,16.71406573,9761
277,2004,1969,1999,-8.777448412,6.960243689,-0.187261064,16.63458364,10.74915999,22.3638003,-0.909335623,16.79518993,9761
278,2005,1970,2000,-8.710873611,7.077240477,-0.148385237,16.6576973,10.8990188,22.3638003,-0.856103028,16.79518993,9761
279,2006,1971,2001,-8.74800497,7.108528695,0.047667072,16.82651796,10.91156798,22.380403,-0.903215241,16.76247453,9761
280,2007,1972,2002,-8.635613093,7.236285508,0.185998311,16.81330511,10.95238591,22.3526757,-0.856103028,16.79518993,9761
281,2008,1973,2003,-8.878770815,7.259057543,0.176421782,16.89447113,10.98479039,22.48728939,-0.837538389,16.8265907,9761
282,2009,1974,2004,-8.871336694,7.371213082,0.155472685,16.85601772,10.98479039,22.47557024,-0.809420548,16.78903565,9761
283,2010,1975,2005,-8.945022586,7.258355112,-0.000811144,16.94951758,11.05598422,22.49537963,-0.909335623,16.78903565,9761
284,2011,1976,2006,-8.953463495,7.301153779,-0.162617392,16.88192279,11.03985179,22.68960827,-0.837538389,16.78121798,9761
285,2012,1977,2007,-8.906216343,7.490903108,0.011094374,16.91438217,11.09736985,22.62092373,-0.959459361,16.76247453,9761
286,2013,1978,2008,-8.905831855,7.533660411,0.016238342,16.98914179,11.09736985,22.66307539,-1.000025364,16.76247453,9761
287,2014,1979,2009,-8.971893225,7.506550374,-0.019948822,17.04182702,11.21417813,22.68112867,-0.959459361,16.807805,9761
288,2015,1980,2010,-8.87821831,7.39668431,-0.171052139,16.97474939,11.21869805,22.80533982,-1.031366746,16.75153556,9761
289,2016,1981,2011,-8.751098576,7.452599957,-0.26899776,17.04182702,11.3125716,22.80903689,-0.870330232,16.79219881,9761
290,2017,1982,2012,-8.905831855,7.519075741,-0.26899776,17.0830427,11.40338653,22.86181984,-0.818781553,16.8265907,9761
291,2018,1983,2013,-8.608508767,7.490042658,-0.488863647,17.06598544,11.3273356,23.01770661,-0.868841723,16.807805,9761
292,2019,1984,2014,-8.422825516,7.414638044,-0.478003894,17.0723304,11.40338653,22.94661179,-0.664167611,16.82340081,9761
293,2020,1985,2015,-8.37038274,7.506242291,-0.306837337,17.08972148,11.48178404,23.19358047,-0.632800324,16.807805,9761
294,2000,1965,1995,-7.520331882,7.549262507,0.696788887,17.01100658,11.67787323,22.99350224,-0.077876378,17.00025931,9679
295,2001,1966,1996,-7.719020925,7.520304252,0.669049301,17.01971273,11.69752152,23.00642718,0.018087295,16.99052063,9679
296,2002,1967,1997,-7.742248494,7.498012211,0.728605706,17.01291012,11.70949102,23.00009355,0.051694225,16.99010401,9679
297,2003,1968,1998,-7.670622342,7.55186536,0.669049301,17.01971273,11.71321308,23.02898768,-0.091624996,16.98405551,9679
298,2004,1969,1999,-7.552118949,7.622418192,0.775437437,17.01100658,11.72811811,23.03468495,-0.104225921,17.15993271,9679
299,2005,1970,2000,-7.455629164,7.737531427,0.800472526,17.10500197,11.8313641,23.02898768,-0.063209643,17.23278365,9679
300,2006,1971,2001,-7.455629164,7.807386671,1.032360873,17.21895402,11.78313476,23.06495871,-0.098819252,17.17855816,9679
301,2007,1972,2002,-7.348325449,7.955287777,1.140744422,17.17978452,11.87357301,23.06495871,-0.063209643,17.23278365,9679
302,2008,1973,2003,-7.432717129,7.974680125,1.129322545,17.32619265,11.98367237,23.29539504,-0.023573179,17.33037564,9679
303,2009,1974,2004,-7.29019527,8.039814546,1.058243352,17.29356482,11.96450658,23.33454802,0.068991108,17.33037564,9679
304,2010,1975,2005,-7.43223806,7.918487303,0.955208717,17.40471524,11.98938365,23.36038099,-0.033139789,17.34854651,9679
305,2011,1976,2006,-7.455629164,7.955287777,0.745841915,17.39133446,11.96450658,23.42418793,0.068991108,17.3750431,9679
306,2012,1977,2007,-7.330511975,8.083126536,0.931955605,17.41600259,11.99339068,23.25478578,0.051694225,17.35843872,9679
307,2013,1978,2008,-7.330308288,8.103089784,0.891813449,17.52374866,12.00607396,23.30192693,0.018087295,17.3750431,9679
308,2014,1979,2009,-7.522096874,8.09018335,0.84356689,17.57831079,12.07544754,23.31925441,0.076009466,17.43323046,9679
309,2015,1980,2010,-7.433442207,8.011364501,0.745841915,17.4979659,12.10727464,23.41659917,0.051900025,17.42073748,9679
310,2016,1981,2011,-7.292518914,8.078653852,0.718064646,17.59567298,12.16187969,23.42032225,0.224245249,17.48081134,9679
311,2017,1982,2012,-7.43101335,8.120883876,0.745841915,17.8165198,12.21933874,23.5018861,0.309154781,17.5195257,9679
312,2018,1983,2013,-7.13009939,8.120883876,0.616361302,17.74912515,12.21933874,23.55344257,0.195037802,17.42073748,9679
313,2019,1984,2014,-7.105485306,8.120883876,0.625917044,17.8165198,12.23301556,23.51153381,0.380703838,17.42305147,9679
314,2020,1985,2015,-7.105551824,8.292221578,0.745841915,17.87246591,12.3955913,23.71832771,0.438325562,17.42073748,9679
315,2000,1965,1995,-7.735686534,7.09103182,0.494198587,17.10778165,11.47190634,22.82392253,-0.282081497,16.61336665,9678
316,2001,1966,1996,-7.869962242,6.99576541,0.494198587,17.12201105,11.48467855,22.82544308,-0.194675958,16.61336665,9678
317,2002,1967,1997,-7.869962242,6.971552951,0.517059684,17.12201105,11.49990899,22.82794964,-0.166990124,16.61105904,9678
318,2003,1968,1998,-7.823924131,7.173654631,0.494198587,17.1211486,11.52520956,22.86848663,-0.254995073,16.60361402,9678
319,2004,1969,1999,-7.745373437,7.183580064,0.582387639,17.11686907,11.55395686,22.88507817,-0.281407418,16.79080166,9678
320,2005,1970,2000,-7.658723505,7.318648021,0.605232479,17.20370267,11.66354629,22.84624788,-0.196419193,16.81761411,9678
321,2006,1971,2001,-7.577741282,7.378320369,0.758771447,17.30333375,11.60389755,22.89052719,-0.250643567,16.80336009,9678
322,2007,1972,2002,-7.531829229,7.509798461,0.837189108,17.2673229,11.69981063,22.87952857,-0.194675958,16.81761411,9678
323,2008,1973,2003,-7.539807577,7.536389105,0.809812671,17.39543745,11.77150249,23.00762577,-0.166990124,16.862559,9678
324,2009,1974,2004,-7.473592193,7.577394448,0.771410552,17.37079655,11.72972371,23.00545935,-0.062101438,16.82649128,9678
325,2010,1975,2005,-7.506136432,7.459792412,0.699459024,17.43771377,11.77150249,23.02014666,-0.15178139,16.88301086,9678
326,2011,1976,2006,-7.539208888,7.513879465,0.528145073,17.41438529,11.75208276,23.14515219,-0.003127784,16.99361421,9678
327,2012,1977,2007,-7.420133493,7.601843651,0.699459024,17.46622245,11.78607696,22.94362474,-0.06398051,16.99361421,9678
328,2013,1978,2008,-7.417820421,7.719969454,0.682432773,17.51175907,11.79636614,23.00545935,-0.065102812,16.97454766,9678
329,2014,1979,2009,-7.565893518,7.705926229,0.630518304,17.52684562,11.84505542,23.00762577,0.000343072,17.0637105,9678
330,2015,1980,2010,-7.539208888,7.564407044,0.567725677,17.47781322,11.89415566,23.15267757,-0.003127784,17.04398663,9678
331,2016,1981,2011,-7.437497632,7.666822938,0.546736304,17.51175907,11.97903943,23.16266737,0.029131883,17.08121396,9678
332,2017,1982,2012,-7.45875428,7.730316229,0.567725677,17.75230107,12.00508313,23.25172151,0.050294958,17.10692625,9678
333,2018,1983,2013,-7.23379855,7.756550181,0.349185117,17.69295715,12.00508313,23.35490605,0.020022823,17.04833302,9678
334,2019,1984,2014,-7.189789548,7.756550181,0.355520994,17.75230107,12.02024086,23.29932871,0.183743726,17.07814982,9678
335,2020,1985,2015,-7.19078507,7.858804844,0.598957624,17.77236165,12.13370427,23.5240583,0.200937753,17.0637105,9678
336,2000,1965,1995,-7.441033371,7.120244792,0.379314208,16.43389084,11.1453609,22.32245825,-0.268343736,16.40177173,9677
337,2001,1966,1996,-7.661782108,7.101046917,0.374500422,16.47319258,11.19047084,22.33961891,-0.151716855,16.40177173,9677
338,2002,1967,1997,-7.616811126,7.076478046,0.390581055,16.46603488,11.19311194,22.34191824,-0.086585032,16.3861916,9677
339,2003,1968,1998,-7.613593964,7.187150919,0.374500422,16.49218536,11.1971952,22.35306654,-0.193121605,16.34926545,9677
340,2004,1969,1999,-7.495308982,7.247891722,0.434785118,16.47784557,11.2390179,22.36942312,-0.306928479,16.4868806,9677
341,2005,1970,2000,-7.420817914,7.367350935,0.456729612,16.63328609,11.32681157,22.34370197,-0.178536436,16.55598926,9677
342,2006,1971,2001,-7.375206609,7.423770238,0.572512663,16.73522726,11.28155334,22.38449544,-0.193121605,16.5240914,9677
343,2007,1972,2002,-7.349126096,7.611541662,0.625045199,16.67497616,11.35010987,22.38449544,-0.155128625,16.53289789,9677
344,2008,1973,2003,-7.35283588,7.635529979,0.625045199,16.74155865,11.40374347,22.53581195,-0.086585032,16.60382084,9677
345,2009,1974,2004,-7.228129379,7.705348493,0.589250465,16.73522726,11.39107014,22.54995735,-0.064032604,16.59535591,9677
346,2010,1975,2005,-7.255185006,7.593491697,0.525056123,16.80781184,11.44962616,22.56974783,-0.101348977,16.61700743,9677
347,2011,1976,2006,-7.364557589,7.659286819,0.435595839,16.80781184,11.44962616,22.64028243,-0.064032604,16.7328896,9677
348,2012,1977,2007,-7.201510725,7.74224376,0.521423731,16.84156215,11.46682779,22.52579387,-0.085569978,16.7328896,9677
349,2013,1978,2008,-7.199963026,7.775153902,0.516876786,16.93775098,11.48483714,22.55203562,-0.086585032,16.7328896,9677
350,2014,1979,2009,-7.437370793,7.752583069,0.493918539,16.95066147,11.54646964,22.55821812,-0.05930134,16.76253852,9677
351,2015,1980,2010,-7.375206609,7.705348493,0.443754014,16.88981656,11.56224437,22.63080064,-0.076089542,16.7328896,9677
352,2016,1981,2011,-7.304193795,7.744833951,0.435595839,16.96569567,11.69303424,22.64285722,0.084563195,16.77786023,9677
353,2017,1982,2012,-7.387253485,7.789953188,0.443754014,17.20783759,11.75235831,22.69007527,0.163195505,16.78690273,9677
354,2018,1983,2013,-7.145904243,7.818462427,0.236826548,17.14571445,11.76847272,22.76382675,0.084563195,16.72913311,9677
355,2019,1984,2014,-7.130327062,7.775857936,0.269286622,17.20783759,11.79429087,22.66954211,0.201737121,16.73631486,9677
356,2020,1985,2015,-7.130487974,7.948766429,0.420945189,17.21715433,11.87995923,22.90996148,0.201737121,16.72913311,9677
357,2000,1965,1995,-7.037913274,7.564448283,0.601687836,16.59151971,11.20352173,22.51779072,-0.014657687,16.77420579,9676
358,2001,1966,1996,-7.166559919,7.491873438,0.591113785,16.60960112,11.2305724,22.53945025,0.086774642,16.77233425,9676
359,2002,1967,1997,-7.085904045,7.499700845,0.624891015,16.59543575,11.25556137,22.53945025,0.108168362,16.74552616,9676
360,2003,1968,1998,-7.058586416,7.563971565,0.591113785,16.59543575,11.2592527,22.56853439,-0.015512323,16.65872222,9676
361,2004,1969,1999,-6.92453887,7.59699742,0.633118005,16.58456629,11.28630625,22.58974152,-0.055365943,16.84448155,9676
362,2005,1970,2000,-6.855759772,7.680836378,0.681947931,16.71782988,11.38443451,22.56853439,0.025986559,16.92702569,9676
363,2006,1971,2001,-6.788060457,7.714017496,0.803611428,16.92281849,11.34836144,22.66129225,-0.014657687,16.85173297,9676
364,2007,1972,2002,-6.749736728,7.803695175,0.882382786,16.79251466,11.40870516,22.64158836,0.032404248,16.87525309,9676
365,2008,1973,2003,-6.750748783,7.857660868,0.882382786,16.93129694,11.44052044,22.85039477,0.096819691,16.96827048,9676
366,2009,1974,2004,-6.666172978,7.912865166,0.84989565,16.93129694,11.44052044,22.85039477,0.137340188,16.96572125,9676
367,2010,1975,2005,-6.68765724,7.803695175,0.771320593,17.03265227,11.4528381,22.87792685,0.084077561,17.02127344,9676
368,2011,1976,2006,-6.769045276,7.860776225,0.673232891,17.03265227,11.4528381,22.92950824,0.137340188,17.10936988,9676
369,2012,1977,2007,-6.651359604,7.937603973,0.771320593,17.09253608,11.49272362,22.75224652,0.096819691,17.10301269,9676
370,2013,1978,2008,-6.650648424,8.055649005,0.765899543,17.18516713,11.49949306,22.77452734,0.096819691,17.10301269,9676
371,2014,1979,2009,-6.788060457,7.965164966,0.760935846,17.18989609,11.60326176,22.78287607,0.179404634,17.14716778,9676
