Kreise_Code,EU_Code,year,gva,wrk,gvapw_A,ln_gvapw_A,ln_gvapw_A.d1
3462,DE94H,2000.0,79.9,1.73,46.1849710982659,3.8326544442625416,0.025991954492222025
3462,DE94H,2001.0,77.9,1.68,46.36904761904763,3.8366321594615354,0.003977715198993703
3462,DE94H,2002.0,66.2,1.66,39.87951807228916,3.6858628605745105,-0.15076929888702484
3462,DE94H,2003.0,65.1,1.63,39.938650306748464,3.6873445343958524,0.0014816738213419
3462,DE94H,2004.0,83.6,1.6,52.24999999999999,3.95603989084492,0.2686953564490677
3462,DE94H,2005.0,58.7,1.53,38.36601307189542,3.6471719914297065,-0.30886789941521364
3462,DE94H,2006.0,57.1,1.49,38.32214765100671,3.6460279967045968,-0.0011439947251097315
3462,DE94H,2007.0,50.1,1.5,33.4,3.5085558999826545,-0.13747209672194227
3462,DE94H,2008.0,61.8,1.11,55.67567567567567,4.019543349139402,0.5109874491567479
3462,DE94H,2009.0,60.9,1.12,54.37499999999999,3.995904489408848,-0.02363885973055435
3462,DE94H,2010.0,56.9,1.2,47.416666666666664,3.8589737843383305,-0.13693070507051752
3462,DE94H,2011.0,61.4,1.27,48.346456692913385,3.878392934682597,0.019419150344266445
3462,DE94H,2012.0,61.7,1.3,47.46153846153846,3.859919666443851,-0.018473268238746066
3462,DE94H,2013.0,66.1,1.29,51.240310077519375,3.93652652848406,0.07660686204020895
3462,DE94H,2014.0,71.9,1.36,52.86764705882353,3.9677915649790405,0.03126503649498069
3462,DE94H,2015.0,67.1,1.26,53.253968253968246,3.9750723230142495,0.007280758035209001
3462,DE94H,2016.0,64.2,1.18,54.406779661016955,3.9964887722183424,0.021416449204092913
3462,DE94H,2017.0,76.8,1.15,66.78260869565217,4.201442697778468,0.2049539255601256
3462,DE94H,2018.0,59.7,1.18,50.59322033898306,3.923817581920983,-0.27762511585748495
3462,DE94H,2019.0,72.7,1.15,63.217391304347835,4.146579442164315,0.2227618602433319
4011,DE501,1995.0,20.4,0.61,33.44262295081967,3.5098312226649506,
4011,DE501,1996.0,21.5,0.56,38.39285714285714,3.647871430386559,0.13804020772160852
4011,DE501,1997.0,21.7,0.55,39.45454545454545,3.6751492613020345,0.02727783091547531
4011,DE501,1998.0,21.6,0.53,40.75471698113208,3.707571587126089,0.032422325824054354
4011,DE501,1999.0,23.6,0.52,45.38461538461539,3.8151731794382284,0.10760159231213962
4011,DE501,2000.0,23.3,0.51,45.68627450980392,3.8217979138354203,0.0066247343971919115
4011,DE501,2001.0,20.8,0.53,39.24528301886792,3.669831259143242,-0.15196665469217852
4011,DE501,2002.0,25.8,0.52,49.61538461538461,3.9043009593342357,0.2344697001909939
4011,DE501,2003.0,27.1,0.51,53.13725490196079,3.9728782811494208,0.06857732181518505
4011,DE501,2004.0,30.9,0.59,52.3728813559322,3.9583889259860716,-0.014489355163349149
4011,DE501,2005.0,28.5,0.68,41.91176470588235,3.7355665680865893,-0.22282235789948235
4011,DE501,2006.0,7.7,0.66,11.666666666666666,2.456735772821304,-1.2788307952652853
4011,DE501,2007.0,6.1,0.66,9.242424242424242,2.223804215140931,-0.23293155768037277
4011,DE501,2008.0,6.2,0.69,8.985507246376812,2.195612973441878,-0.028191241699053293
4011,DE501,2009.0,6.4,0.79,8.10126582278481,2.092020323886696,-0.10359264955518199
4011,DE501,2010.0,8.6,0.71,12.112676056338028,2.494252512206238,0.4022321883195419
4011,DE501,2011.0,8.7,0.59,14.745762711864407,2.69095576774291,0.19670325553667212
4011,DE501,2012.0,8.2,0.42,19.523809523809522,2.9716347219749304,0.2806789542320205
4011,DE501,2013.0,9.8,0.3,32.66666666666667,3.4863551900024623,0.5147204680275319
4011,DE501,2014.0,10.7,0.26,41.153846153846146,3.7173173894344695,0.23096219943200724
4011,DE501,2015.0,9.7,0.33,29.39393939393939,3.380788510030948,-0.3365288794035215
4011,DE501,2016.0,7.8,0.36,21.666666666666668,3.0757749812275277,-0.30501352880342036
4011,DE501,2017.0,9.5,0.33,28.787878787878785,3.359954423128106,0.2841794419005783
4011,DE501,2018.0,8.5,0.33,25.757575757575758,3.248728788017882,-0.1112256351102241
4011,DE501,2019.0,8.7,0.32,27.187499999999996,3.3027573088489026,0.05402852083102072
4012,DE502,1995.0,14.7,0.22,66.81818181818181,4.201975226414466,
4012,DE502,1996.0,15.5,0.21,73.80952380952381,4.301487772189869,0.09951254577540336
4012,DE502,1997.0,15.6,0.2,78.0,4.356708826689592,0.05522105449972248
4012,DE502,1998.0,15.6,0.2,78.0,4.356708826689592,0.0
4012,DE502,1999.0,17.1,0.2,85.5,4.448516375942715,0.09180754925312318
4012,DE502,2000.0,16.8,0.19,88.42105263157895,4.482110093230864,0.03359371728814953
4012,DE502,2001.0,19.6,0.23,85.21739130434783,4.445205536295413,-0.03690455693545136
4012,DE502,2002.0,24.1,0.21,114.76190476190477,4.742859588761278,0.29765405246586507
4012,DE502,2003.0,29.3,0.19,154.21052631578948,5.038318722844672,0.2954591340833943
4012,DE502,2004.0,32.3,0.14,230.71428571428567,5.4411800866014435,0.40286136375677106
4012,DE502,2005.0,33.8,0.15,225.33333333333331,5.417580787374854,-0.02359929922658921
4012,DE502,2006.0,7.4,0.16,46.25,3.834061463958434,-1.5835193234164202
4012,DE502,2007.0,5.7,0.15,38.0,3.6375861597263857,-0.1964753042320484
4012,DE502,2008.0,2.3,0.1,22.999999999999996,3.1354942159291497,-0.502091943797236
4012,DE502,2009.0,4.1,0.11,37.272727272727266,3.6182618868999827,0.48276767097083306
4012,DE502,2010.0,4.2,0.11,38.18181818181818,3.642359438479043,0.02409755157906046
4012,DE502,2011.0,5.0,0.09,55.55555555555556,4.017383521085972,0.3750240826069291
4012,DE502,2012.0,19.7,0.08,246.25,5.506347280052198,1.488963758966226
4012,DE502,2013.0,11.7,0.09,130.0,4.867534450455582,-0.638812829596616
4012,DE502,2014.0,28.9,0.11,262.7272727272727,5.571116508308108,0.7035820578525254
4012,DE502,2015.0,24.0,0.1,240.0,5.480638923341991,-0.09047758496611635
4012,DE502,2016.0,24.6,0.08,307.5,5.728475087246572,0.24783616390458096
4012,DE502,2017.0,11.7,0.07,167.1428571428571,5.118848878736488,-0.6096262085100843
4012,DE502,2018.0,9.1,0.06,151.66666666666666,5.02168513028284,-0.09716374845364761
4012,DE502,2019.0,5.3,0.03,176.66666666666666,5.174264717878057,0.15257958759521717
5111,DEA11,1995.0,9.7,0.78,12.435897435897434,2.5205872448078366,
5111,DEA11,1996.0,10.3,0.71,14.507042253521128,2.6746342041823663,0.15404695937452972
5111,DEA11,1997.0,10.3,0.67,15.373134328358208,2.732621461832715,0.057987257650348845
5111,DEA11,1998.0,10.3,0.66,15.606060606060606,2.7476593391972557,0.015037877364540542
5111,DEA11,1999.0,11.3,0.66,17.12121212121212,2.8403181696799606,0.09265883048270496
5111,DEA11,2000.0,11.1,0.64,17.34375,2.853232210946708,0.012914041266747223
5111,DEA11,2001.0,10.4,0.64,16.25,2.7880929087757464,-0.06513930217096142
5111,DEA11,2002.0,10.8,0.66,16.363636363636363,2.7950615780918397,0.006968669316093301
5111,DEA11,2003.0,17.8,0.67,26.567164179104477,3.2796760238951648,0.484614445803325
5111,DEA11,2004.0,19.9,0.7,28.428571428571427,3.3473946756691793,0.06771865177401448
5111,DEA11,2005.0,18.8,0.69,27.246376811594207,3.3049205512267354,-0.042474124442443806
5111,DEA11,2006.0,19.8,0.69,28.695652173913047,3.356745619091322,0.051825067864586405
5111,DEA11,2007.0,18.2,0.72,25.27777777777778,3.2299256610547857,-0.12681995803653612
5111,DEA11,2008.0,22.3,0.71,31.408450704225356,3.4470769874128493,0.21715132635806356
5111,DEA11,2009.0,24.2,0.77,31.428571428571427,3.447717397297048,0.0006404098841987782
5111,DEA11,2010.0,20.7,0.73,28.356164383561644,3.3448444451110237,-0.10287295218602432
5111,DEA11,2011.0,23.4,0.74,31.62162162162162,3.4538411151475774,0.10899667003655367
5111,DEA11,2012.0,21.7,0.72,30.13888888888889,3.40581632751845,-0.04802478762912754
5111,DEA11,2013.0,21.8,0.74,29.45945945945946,3.383015062578965,-0.022801264939484867
5111,DEA11,2014.0,22.2,0.75,29.599999999999998,3.3877743613300146,0.004759298751049634
5111,DEA11,2015.0,21.1,0.79,26.70886075949367,3.2849953740030906,-0.10277898732692403
5111,DEA11,2016.0,17.3,0.74,23.37837837837838,3.151811594287655,-0.1331837797154356
5111,DEA11,2017.0,17.7,0.75,23.599999999999998,3.161246712031564,0.00943511774390915
5111,DEA11,2018.0,18.3,0.79,23.164556962025316,3.142623393368445,-0.01862331866311928
5111,DEA11,2019.0,20.8,0.75,27.733333333333334,3.322635059159053,0.18001166579060834
5112,DEA12,1995.0,3.8,0.38,10.0,2.302585092994046,
5112,DEA12,1996.0,4.0,0.36,11.11111111111111,2.407945608651872,0.10536051565782589
5112,DEA12,1997.0,4.0,0.34,11.76470588235294,2.4651040224918206,0.057158413839948796
5112,DEA12,1998.0,4.0,0.34,11.76470588235294,2.4651040224918206,0.0
5112,DEA12,1999.0,4.4,0.34,12.941176470588236,2.5604142022961454,0.09531017980432477
5112,DEA12,2000.0,4.3,0.34,12.64705882352941,2.5374246840714467,-0.022989518224698635
5112,DEA12,2001.0,3.5,0.33,10.606060606060606,2.361425593016979,-0.17599909105446754
5112,DEA12,2002.0,4.0,0.32,12.5,2.5257286443082556,0.16430305129127643
5112,DEA12,2003.0,4.5,0.33,13.636363636363635,2.6127400212978853,0.08701137698962969
5112,DEA12,2004.0,5.0,0.34,14.705882352941176,2.6882475738060303,0.075507552508145
5112,DEA12,2005.0,4.8,0.33,14.545454545454545,2.6772785424354564,-0.010969031370573923
5112,DEA12,2006.0,4.6,0.28,16.428571428571427,2.7990219793079367,0.12174343687248035
5112,DEA12,2007.0,3.9,0.27,14.444444444444443,2.670309873119363,-0.12871210618857365
5112,DEA12,2008.0,4.5,0.27,16.666666666666664,2.8134107167600364,0.14310084364067333
5112,DEA12,2009.0,4.9,0.24,20.416666666666668,3.0163515607567266,0.2029408439966902
5112,DEA12,2010.0,4.3,0.24,17.916666666666668,2.8857313783396625,-0.13062018241706408
5112,DEA12,2011.0,4.8,0.24,20.0,2.995732273553991,0.11000089521432832
5112,DEA12,2012.0,4.4,0.24,18.333333333333336,2.908720896564361,-0.08701137698962969
5112,DEA12,2013.0,4.3,0.25,17.2,2.8449093838194073,-0.06381151274495389
5112,DEA12,2014.0,4.3,0.25,17.2,2.8449093838194073,0.0
5112,DEA12,2015.0,4.1,0.27,15.185185185185183,2.7203202936940243,-0.124589090125383
5112,DEA12,2016.0,4.3,0.21,20.476190476190474,3.019262770964185,0.29894247727016054
5112,DEA12,2017.0,4.6,0.19,24.210526315789473,3.1867875103167003,0.16752473935251544
5112,DEA12,2018.0,4.3,0.19,22.63157894736842,3.1193462295211676,-0.06744128079553269
5112,DEA12,2019.0,5.3,0.2,26.499999999999996,3.2771447329921766,0.157798503471009
5113,DEA13,1995.0,6.0,0.44,13.636363636363637,2.6127400212978853,
5113,DEA13,1996.0,6.3,0.41,15.365853658536587,2.7321477526812705,0.11940773138338523
5113,DEA13,1997.0,6.3,0.39,16.153846153846153,2.7821581732559317,0.05001042057466121
5113,DEA13,1998.0,6.3,0.39,16.153846153846153,2.7821581732559317,0.0
5113,DEA13,1999.0,6.9,0.38,18.157894736842106,2.8991054378649195,0.11694726460898774
5113,DEA13,2000.0,6.8,0.38,17.894736842105264,2.8845066384437668,-0.01459879942115272
5113,DEA13,2001.0,5.9,0.39,15.128205128205128,2.716560890770119,-0.1679457476736479
5113,DEA13,2002.0,6.6,0.38,17.36842105263158,2.8546536752940854,0.13809278452396656
5113,DEA13,2003.0,9.4,0.4,23.5,3.1570004211501135,0.30234674585602805
5113,DEA13,2004.0,8.5,0.39,21.794871794871796,3.081674703354716,-0.07532571779539765
5113,DEA13,2005.0,8.3,0.39,21.282051282051285,3.0578640546609974,-0.023810648693718406
5113,DEA13,2006.0,7.9,0.36,21.944444444444446,3.0885140070049575,0.030649952343960063
5113,DEA13,2007.0,6.4,0.37,17.2972972972973,2.850550263709493,-0.23796374329546444
5113,DEA13,2008.0,7.4,0.36,20.555555555555557,3.0231312477421057,0.17258098403261268
5113,DEA13,2009.0,7.7,0.3,25.666666666666668,3.245193133185574,0.2220618854434684
5113,DEA13,2010.0,5.9,0.28,21.07142857142857,3.047918026724561,-0.1972751064610132
5113,DEA13,2011.0,7.2,0.3,24.0,3.1780538303479458,0.13013580362338484
5113,DEA13,2012.0,6.3,0.27,23.333333333333332,3.1498829533812494,-0.0281708769666964
5113,DEA13,2013.0,7.9,0.31,25.483870967741936,3.238045740975921,0.08816278759467178
5113,DEA13,2014.0,7.4,0.32,23.125,3.140914283398489,-0.09713145757743202
5113,DEA13,2015.0,8.0,0.33,24.242424242424242,3.188104166201447,0.04718988280295777
5113,DEA13,2016.0,7.5,0.34,22.058823529411764,3.093712681914195,-0.09439148428725197
5113,DEA13,2017.0,7.3,0.33,22.12121212121212,3.0965369726759566,0.0028242907617617163
5113,DEA13,2018.0,10.2,0.37,27.567567567567565,3.3166399936340922,0.2201030209581356
5113,DEA13,2019.0,8.8,0.35,25.142857142857146,3.224573845982839,-0.09206614765125343
5114,DEA14,1995.0,12.8,0.74,17.2972972972973,2.850550263709493,
5114,DEA14,1996.0,13.5,0.68,19.852941176470587,2.9883521662563686,0.13780190254687552
5114,DEA14,1997.0,13.6,0.65,20.923076923076923,3.0408527088344606,0.052500542578092
5114,DEA14,1998.0,13.6,0.63,21.587301587301585,3.072105252338565,0.031252543504104224
5114,DEA14,1999.0,14.9,0.63,23.650793650793652,3.163396672547972,0.09129142020940728
5114,DEA14,2000.0,14.7,0.61,24.098360655737704,3.1821438155994706,0.018747143051498494
5114,DEA14,2001.0,14.3,0.58,24.655172413793107,3.2049867127075338,0.022842897108063198
5114,DEA14,2002.0,14.9,0.55,27.09090909090909,3.299198213707034,0.09421150099950015
5114,DEA14,2003.0,16.6,0.52,31.923076923076923,3.4633291627691616,0.16413094906212766
5114,DEA14,2004.0,17.8,0.52,34.23076923076923,3.5331249247047034,0.06979576193554182
5114,DEA14,2005.0,16.0,0.52,30.769230769230766,3.426515189646445,-0.10660973505825844
5114,DEA14,2006.0,16.7,0.54,30.925925925925924,3.4315948588465264,0.005079669200081405
5114,DEA14,2007.0,15.3,0.54,28.333333333333332,3.3440389678222067,-0.08755589102431971
5114,DEA14,2008.0,17.6,0.54,32.592592592592595,3.484085041467923,0.14004607364571653
5114,DEA14,2009.0,18.7,0.56,33.39285714285714,3.508342019113483,0.024256977645559896
5114,DEA14,2010.0,16.2,0.57,28.42105263157895,3.3471301603918797,-0.16121185872160337
5114,DEA14,2011.0,18.2,0.56,32.49999999999999,3.4812400893356914,0.13410992894381168
5114,DEA14,2012.0,16.8,0.55,30.545454545454543,3.4192158871648335,-0.06202420217085791
5114,DEA14,2013.0,16.8,0.57,29.47368421052632,3.3834978045627544,-0.03571808260207909
5114,DEA14,2014.0,17.0,0.6,28.333333333333336,3.3440389678222067,-0.03945883674054773
5114,DEA14,2015.0,16.3,0.62,26.290322580645164,3.2692009087557166,-0.0748380590664901
5114,DEA14,2016.0,16.6,0.59,28.135593220338986,3.3370354374448694,0.06783452868915285
5114,DEA14,2017.0,17.6,0.58,30.3448275862069,3.412626077485778,0.07559064004090876
5114,DEA14,2018.0,16.6,0.59,28.135593220338986,3.3370354374448694,-0.07559064004090876
5114,DEA14,2019.0,19.8,0.57,34.736842105263165,3.547800855854031,0.2107654184091614
5116,DEA15,1995.0,18.9,0.78,24.230769230769226,3.1876232813640963,
5116,DEA15,1996.0,20.0,0.72,27.77777777777778,3.324236340526027,0.13661305916193056
5116,DEA15,1997.0,20.1,0.68,29.558823529411764,3.3863822958770147,0.06214595535098777
5116,DEA15,1998.0,20.1,0.67,30.0,3.4011973816621555,0.014815085785140791
5116,DEA15,1999.0,22.0,0.67,32.83582089552239,3.4915200199554413,0.0903226382932858
5116,DEA15,2000.0,21.7,0.66,32.878787878787875,3.4928277045080796,0.0013076845526382996
5116,DEA15,2001.0,18.9,0.62,30.483870967741932,3.4171977230085964,-0.07562998149948319
5116,DEA15,2002.0,20.6,0.62,33.225806451612904,3.503326876738535,0.08612915372993868
5116,DEA15,2003.0,16.8,0.61,27.54098360655738,3.3156752082239933,-0.18765166851454174
5116,DEA15,2004.0,18.1,0.57,31.754385964912284,3.4580308564253213,0.14235564820132796
5116,DEA15,2005.0,15.6,0.56,27.857142857142854,3.3270894095084333,-0.13094144691688792
5116,DEA15,2006.0,16.1,0.55,29.272727272727273,3.376656272746038,0.04956686323760451
5116,DEA15,2007.0,15.2,0.54,28.148148148148145,3.3374815672760474,-0.03917470546999047
5116,DEA15,2008.0,16.6,0.51,32.54901960784314,3.4827472486262634,0.145265681350216
5116,DEA15,2009.0,16.6,0.47,35.319148936170215,3.5644252796405302,0.08167803101426685
5116,DEA15,2010.0,13.4,0.41,32.6829268292683,3.4868528262406495,-0.07757245339988073
5116,DEA15,2011.0,15.1,0.39,38.717948717948715,3.6563032836793234,0.16945045743867393
5116,DEA15,2012.0,14.1,0.38,37.10526315789473,3.6137588236458282,-0.04254446003349521
5116,DEA15,2013.0,13.5,0.5,27.0,3.295836866004329,-0.3179219576414991
5116,DEA15,2014.0,13.8,0.44,31.363636363636367,3.4456491442329895,0.1498122782286604
5116,DEA15,2015.0,13.2,0.44,30.0,3.4011973816621555,-0.04445176257083405
5116,DEA15,2016.0,14.2,0.5,28.4,3.3463891451671604,-0.05480823649499511
5116,DEA15,2017.0,14.3,0.42,34.04761904761905,3.527760104970585,0.18137095980342455
5116,DEA15,2018.0,13.6,0.41,33.170731707317074,3.50166791202579,-0.026092192944795034
5116,DEA15,2019.0,16.2,0.41,39.51219512195122,3.676609361522122,0.17494144949633217
5117,DEA16,1995.0,1.5,0.24,6.25,1.8325814637483102,
5117,DEA16,1996.0,1.5,0.22,6.818181818181818,1.91959284073794,0.08701137698962969
5117,DEA16,1997.0,1.6,0.21,7.6190476190476195,2.030651377510404,0.11105853677246413
5117,DEA16,1998.0,1.6,0.21,7.6190476190476195,2.030651377510404,0.0
5117,DEA16,1999.0,1.7,0.21,8.095238095238095,2.0912759993268386,0.060624621816434576
5117,DEA16,2000.0,1.7,0.2,8.5,2.1400661634962708,0.04879016416943216
5117,DEA16,2001.0,1.5,0.19,7.894736842105263,2.0661963149298153,-0.07386984856645551
5117,DEA16,2002.0,1.7,0.18,9.444444444444445,2.245426679154097,0.17923036422428185
5117,DEA16,2003.0,1.6,0.18,8.88888888888889,2.184802057337662,-0.06062462181643502
5117,DEA16,2004.0,1.6,0.19,8.421052631578947,2.1307348360673863,-0.054067221270275745
5117,DEA16,2005.0,1.5,0.19,7.894736842105263,2.0661963149298153,-0.06453852113757108
5117,DEA16,2006.0,2.0,0.2,10.0,2.302585092994046,0.23638877806423064
5117,DEA16,2007.0,1.6,0.19,8.421052631578947,2.1307348360673863,-0.17185025692665956
5117,DEA16,2008.0,2.0,0.19,10.526315789473685,2.3538783873815965,0.22314355131421015
5117,DEA16,2009.0,2.2,0.19,11.578947368421053,2.4491885671859213,0.09531017980432477
5117,DEA16,2010.0,1.9,0.19,10.0,2.302585092994046,-0.14660347419187536
5117,DEA16,2011.0,2.3,0.19,12.105263157894736,2.493640329756755,0.19105523676270897
5117,DEA16,2012.0,2.2,0.19,11.578947368421053,2.4491885671859213,-0.04445176257083361
5117,DEA16,2013.0,2.1,0.2,10.5,2.3513752571634776,-0.09781331002244364
5117,DEA16,2014.0,2.2,0.22,10.0,2.302585092994046,-0.048790164169431716
5117,DEA16,2015.0,1.7,0.23,7.391304347826086,2.000304221121112,-0.30228087187293395
5117,DEA16,2016.0,1.8,0.22,8.181818181818182,2.1019143975318944,0.1016101764107824
5117,DEA16,2017.0,2.0,0.23,8.695652173913043,2.162823150618887,0.06090875308699273
5117,DEA16,2018.0,1.9,0.23,8.26086956521739,2.1115298562313365,-0.05129329438755059
5117,DEA16,2019.0,2.3,0.23,9.999999999999998,2.3025850929940455,0.19105523676270897
5119,DEA17,1995.0,1.5,0.09,16.666666666666668,2.8134107167600364,
5119,DEA17,1996.0,1.6,0.08,20.0,2.995732273553991,0.18232155679395445
5119,DEA17,1997.0,1.6,0.08,20.0,2.995732273553991,0.0
5119,DEA17,1998.0,1.6,0.08,20.0,2.995732273553991,0.0
5119,DEA17,1999.0,1.8,0.08,22.5,3.1135153092103742,0.11778303565638337
5119,DEA17,2000.0,1.7,0.08,21.25,3.056356895370426,-0.05715841383994835
5119,DEA17,2001.0,1.5,0.08,18.75,2.9311937524164198,-0.1251631429540061
5119,DEA17,2002.0,1.7,0.08,21.25,3.056356895370426,0.1251631429540061
5119,DEA17,2003.0,1.3,0.08,16.25,2.7880929087757464,-0.2682639865946794
5119,DEA17,2004.0,1.5,0.08,18.75,2.9311937524164198,0.14310084364067333
5119,DEA17,2005.0,1.3,0.07,18.57142857142857,2.921624301400269,-0.009569451016150587
5119,DEA17,2006.0,1.3,0.07,18.57142857142857,2.921624301400269,0.0
5119,DEA17,2007.0,1.0,0.07,14.285714285714285,2.659260036932778,-0.2623642644674913
5119,DEA17,2008.0,1.2,0.07,17.142857142857142,2.841581593726733,0.1823215567939549
5119,DEA17,2009.0,1.3,0.06,21.666666666666668,3.0757749812275277,0.23419338750079488
5119,DEA17,2010.0,1.2,0.07,17.142857142857142,2.841581593726733,-0.23419338750079488
5119,DEA17,2011.0,1.3,0.07,18.57142857142857,2.921624301400269,0.08004270767353638
5119,DEA17,2012.0,1.2,0.07,17.142857142857142,2.841581593726733,-0.08004270767353638
5119,DEA17,2013.0,1.2,0.06,20.0,2.995732273553991,0.15415067982725805
5119,DEA17,2014.0,1.1,0.07,15.714285714285714,2.7545702167371027,-0.24116205681688818
5119,DEA17,2015.0,1.1,0.07,15.714285714285714,2.7545702167371027,0.0
5119,DEA17,2016.0,1.0,0.05,20.0,2.995732273553991,0.24116205681688818
5119,DEA17,2017.0,1.1,0.05,22.0,3.091042453358316,0.09531017980432521
5119,DEA17,2018.0,1.0,0.05,20.0,2.995732273553991,-0.09531017980432521
5119,DEA17,2019.0,1.2,0.05,23.999999999999996,3.1780538303479453,0.18232155679395445
5120,DEA18,1995.0,2.5,0.13,19.23076923076923,2.9565115604007097,
5120,DEA18,1996.0,2.6,0.12,21.666666666666668,3.0757749812275277,0.11926342082681796
5120,DEA18,1997.0,2.6,0.11,23.636363636363637,3.1627863582171574,0.08701137698962969
5120,DEA18,1998.0,2.6,0.11,23.636363636363637,3.1627863582171574,0.0
5120,DEA18,1999.0,2.8,0.11,25.454545454545453,3.236894330370879,0.07410797215372167
5120,DEA18,2000.0,2.8,0.11,25.454545454545453,3.236894330370879,0.0
5120,DEA18,2001.0,2.4,0.11,21.818181818181817,3.0827436505436205,-0.1541506798272585
5120,DEA18,2002.0,2.9,0.13,22.307692307692307,3.104931565518983,0.02218791497536232
5120,DEA18,2003.0,3.0,0.12,25.0,3.2188758248682006,0.1139442593492177
5120,DEA18,2004.0,3.3,0.12,27.5,3.3141860046725258,0.09531017980432521
5120,DEA18,2005.0,2.4,0.11,21.818181818181817,3.0827436505436205,-0.23144235412890524
5120,DEA18,2006.0,2.7,0.11,24.545454545454547,3.2005266862000044,0.11778303565638382
5120,DEA18,2007.0,2.4,0.11,21.818181818181817,3.0827436505436205,-0.11778303565638382
5120,DEA18,2008.0,3.0,0.11,27.272727272727273,3.3058872018578307,0.22314355131421015
5120,DEA18,2009.0,3.1,0.1,31.0,3.4339872044851463,0.12810000262731558
5120,DEA18,2010.0,2.5,0.09,27.77777777777778,3.324236340526027,-0.10975086395911937
5120,DEA18,2011.0,3.0,0.08,37.5,3.624340932976365,0.30010459245033827
5120,DEA18,2012.0,2.7,0.07,38.57142857142857,3.6525118099430616,0.0281708769666964
5120,DEA18,2013.0,2.9,0.08,36.25,3.590439381300684,-0.06207242864237772
5120,DEA18,2014.0,2.8,0.08,35.0,3.5553480614894135,-0.03509131981127034
5120,DEA18,2015.0,2.6,0.08,32.5,3.481240089335692,-0.07410797215372167
5120,DEA18,2016.0,2.8,0.08,35.0,3.5553480614894135,0.07410797215372167
5120,DEA18,2017.0,3.0,0.08,37.5,3.624340932976365,0.06899287148695166
5120,DEA18,2018.0,3.2,0.09,35.55555555555556,3.571096418457553,-0.05324451451881229
5120,DEA18,2019.0,3.6,0.09,40.0,3.6888794541139363,0.11778303565638337
5122,DEA19,1995.0,1.9,0.13,14.615384615384615,2.6820747146989494,
5122,DEA19,1996.0,2.0,0.12,16.666666666666668,2.8134107167600364,0.13133600206108698
5122,DEA19,1997.0,2.1,0.12,17.5,2.8622008809294686,0.04879016416943216
5122,DEA19,1998.0,2.1,0.12,17.5,2.8622008809294686,0.0
5122,DEA19,1999.0,2.3,0.12,19.166666666666664,2.9531726591351948,0.09097177820572622
5122,DEA19,2000.0,2.2,0.12,18.333333333333336,2.908720896564361,-0.04445176257083361
5122,DEA19,2001.0,1.9,0.11,17.272727272727273,2.8491287993621155,-0.059592097202245675
5122,DEA19,2002.0,2.2,0.11,20.0,2.995732273553991,0.14660347419187536
5122,DEA19,2003.0,2.6,0.11,23.636363636363637,3.1627863582171574,0.1670540846631665
5122,DEA19,2004.0,2.6,0.1,26.0,3.258096538021482,0.09531017980432477
5122,DEA19,2005.0,2.5,0.1,25.0,3.2188758248682006,-0.03922071315328157
5122,DEA19,2006.0,2.5,0.1,25.0,3.2188758248682006,0.0
5122,DEA19,2007.0,2.1,0.1,21.0,3.044522437723423,-0.17435338714477755
5122,DEA19,2008.0,2.6,0.1,26.0,3.258096538021482,0.21357410029805912
5122,DEA19,2009.0,2.6,0.08,32.5,3.481240089335692,0.2231435513142097
5122,DEA19,2010.0,2.2,0.08,27.5,3.3141860046725258,-0.16705408466316607
5122,DEA19,2011.0,2.6,0.08,32.5,3.481240089335692,0.16705408466316607
5122,DEA19,2012.0,2.4,0.08,30.0,3.4011973816621555,-0.08004270767353638
5122,DEA19,2013.0,2.5,0.09,27.77777777777778,3.324236340526027,-0.07696104113612856
5122,DEA19,2014.0,2.4,0.08,30.0,3.4011973816621555,0.07696104113612856
5122,DEA19,2015.0,2.3,0.07,32.857142857142854,3.492169159867882,0.09097177820572666
5122,DEA19,2016.0,1.8,0.07,25.71428571428571,3.247046701834897,-0.24512245803298516
5122,DEA19,2017.0,1.9,0.08,23.75,3.1675825304806504,-0.07946417135424655
5122,DEA19,2018.0,2.1,0.09,23.333333333333336,3.1498829533812494,-0.017699577099401065
5122,DEA19,2019.0,2.0,0.09,22.22222222222222,3.101092789211817,-0.04879016416943216
5124,DEA1A,1995.0,3.6,0.24,15.000000000000002,2.70805020110221,
5124,DEA1A,1996.0,3.8,0.23,16.52173913043478,2.804677036791282,0.09662683568907182
5124,DEA1A,1997.0,3.8,0.22,17.272727272727273,2.8491287993621155,0.04445176257083361
5124,DEA1A,1998.0,3.8,0.21,18.095238095238095,2.8956488149970085,0.04652001563489305
5124,DEA1A,1999.0,4.2,0.21,20.0,2.995732273553991,0.10008345855698231
5124,DEA1A,2000.0,4.1,0.21,19.523809523809522,2.9716347219749304,-0.02409755157906046
5124,DEA1A,2001.0,3.3,0.2,16.499999999999996,2.803360380906535,-0.16827434106839556
5124,DEA1A,2002.0,4.0,0.2,20.0,2.995732273553991,0.19237189264745602
5124,DEA1A,2003.0,4.7,0.22,21.363636363636363,3.0616902413457883,0.06595796779179741
5124,DEA1A,2004.0,4.8,0.21,22.857142857142858,3.1292636661785136,0.06757342483272533
5124,DEA1A,2005.0,4.5,0.21,21.42857142857143,3.0647251450409425,-0.06453852113757108
5124,DEA1A,2006.0,4.9,0.21,23.333333333333336,3.1498829533812494,0.08515780834030684
