Kreise_Code,year,gdp_percap,lngdp_percap,ln_diff(1),earthquake,flood,extreme_temp,storm,hotdays99TMK_hgt+hav_2010,colddays01TMK_hgt+hav_2010,hotdays99TMK_hgt+hav_2020,colddays01TMK_hgt+hav_2020,hotdays95TMK_hgt+hav_2010,colddays05TMK_hgt+hav_2010,hotdays95TMK_hgt+hav_2020,colddays05TMK_hgt+hav_2020,TMK,TMK_hgt+hav,TMK_hgt+hav2
8231,2005,32546,10.39040975,0.030162131,0,0,0,0,8,6,3,6,28,28,24,28,9.403663914,9.508496474,90.41150519
8231,2006,34153,10.43860571,0.048195957,0,0,1,2,5,7,3,6,25,34,19,39,9.841630184,9.831344517,96.65533501
8231,2007,35375,10.47376063,0.035154926,0,0,0,0,6,0,6,0,27,16,28,20,10.10743824,10.10503785,102.1117899
8231,2008,35889,10.48818612,0.014425486,0,0,0,0,3,3,2,2,12,19,11,21,9.855532073,9.854634391,97.11381898
8231,2009,34188,10.43962998,-0.048556137,0,0,0,0,4,6,5,7,9,17,8,18,9.701802035,9.692529097,93.94512029
8231,2010,38159,10.54951692,0.109886935,0,0,0,1,4,7,3,9,19,39,16,39,8.667631208,8.669826704,75.16589508
8231,2011,39153,10.57523233,0.025715407,0,1,0,0,2,1,1,2,21,15,20,18,10.31094854,10.29500998,105.9872305
8231,2012,41318,10.62905352,0.053821193,0,0,2,0,3,14,3,11,16,21,16,24,9.801869824,9.788250581,95.80984944
8231,2013,43106,10.67141748,0.042363958,0,1,0,1,5,4,5,5,22,27,19,25,9.294228751,9.288954624,86.284678
8231,2014,41322,10.62915032,-0.042267153,0,0,0,0,2,0,2,1,14,8,13,10,10.95273009,10.94225758,119.733001
8231,2015,40502,10.60910663,-0.02004369,0,0,0,0,17,0,12,0,33,2,32,5,10.58291571,10.56963385,111.7171598
8231,2016,39800,10.59162219,-0.017484443,0,0,0,0,5,0,4,0,19,9,18,8,9.993675226,9.986452341,99.72923035
8231,2017,40221,10.60214453,0.010522335,0,0,0,0,5,0,4,0,18,13,17,16,10.20277586,10.19316571,103.9006272
8231,2018,40813,10.61675594,0.014611411,0,0,0,0,7,4,5,1,36,13,36,14,11.22890713,11.22244133,125.9431894
8231,2019,41427,10.63168812,0.014932184,0,0,0,0,6,2,5,2,13,6,12,6,10.49674347,10.47970455,109.8242075
8231,2020,41723,10.63880781,0.007119693,0,0,0,0,9,1,9,2,26,7,23,8,11.1065579,11.09059642,123.001329
8235,1995,17585,9.774801545,0.012013874,0,0,0,1,0,7,0,8,9,22,9,26,8.832272785,8.87335015,78.73634289
8235,1996,17346,9.761117211,-0.013684334,0,0,0,0,0,15,0,15,3,37,2,48,7.352791605,7.386952362,54.5670652
8235,1997,17295,9.758172721,-0.00294449,0,0,0,0,4,6,4,7,12,17,11,20,8.740400666,8.786319821,77.19941599
8235,1998,17681,9.780245896,0.022073174,0,0,0,0,1,7,1,10,17,25,14,29,8.87687676,8.918137119,79.53316967
8235,1999,18722,9.837454582,0.057208686,0,0,0,0,0,1,0,0,13,10,8,15,9.068800563,9.09377189,82.69668719
8235,2000,19098,9.857338897,0.019884315,0,0,0,0,2,3,0,5,14,11,12,13,9.730550612,9.784024604,95.72713744
8235,2001,19074,9.85608143,-0.001257466,0,0,0,0,1,2,1,2,13,16,11,18,9.344808414,9.371777687,87.83021702
8235,2002,19202,9.862769719,0.006688289,0,1,0,0,5,4,4,5,21,15,18,16,10.01490143,9.936247193,98.72900829
8235,2003,19521,9.879246088,0.016476369,0,0,1,0,9,6,5,5,35,22,27,24,9.890031362,9.807855608,96.19403163
8235,2004,19955,9.901235017,0.021988929,0,0,0,0,7,0,7,0,15,7,11,11,9.347837051,9.329404798,87.03779388
8235,2005,20652,9.935567446,0.034332429,0,0,0,0,8,8,2,9,20,33,17,35,8.616463134,8.600840166,73.97445156
8235,2006,21611,9.980957723,0.045390277,0,0,1,2,9,3,4,4,35,28,26,29,9.236564687,9.669927651,93.50750078
8235,2007,22339,10.01408931,0.033131586,0,0,0,0,8,0,6,0,35,11,31,18,9.454344385,9.849431287,97.01129668
8235,2008,22790,10.03407712,0.019987813,0,0,0,0,3,1,1,1,19,11,12,16,9.062481461,9.539374222,90.99966056
8235,2009,21341,9.968385384,-0.065691738,0,0,0,0,5,2,5,4,12,13,9,12,9.061431772,9.517234771,90.57775769
8235,2010,22944,10.04081174,0.072426359,0,0,0,1,7,7,4,9,23,37,17,39,7.907633555,8.337080793,69.50691615
8235,2011,24767,10.1172674,0.076455657,0,0,0,0,6,1,2,1,27,10,24,12,9.780480457,10.22496038,104.5498147
8235,2012,25890,10.16161207,0.044344672,0,0,2,0,8,14,6,11,25,20,23,19,9.158543443,9.65147136,93.15089941
8235,2013,25604,10.15050387,-0.011108204,0,1,0,1,10,3,6,2,27,18,22,22,8.569855777,9.040326849,81.72750953
8235,2014,26475,10.18395617,0.033452302,0,0,0,0,4,0,3,1,28,5,19,7,10.24994922,10.75051668,115.5736089
8235,2015,26763,10.19477562,0.010819445,0,0,0,0,22,0,11,0,45,0,37,0,9.983015233,10.44574947,109.1136819
8235,2016,27482,10.22128652,0.026510908,0,0,0,0,13,0,5,0,25,6,21,7,9.34489134,9.785964353,95.76509833
8235,2017,28643,10.26266436,0.04137784,0,0,0,0,7,0,4,0,24,10,17,15,9.513979988,9.998757428,99.97515011
8235,2018,29092,10.2782185,0.015554137,0,0,0,0,14,4,7,1,47,10,40,13,10.46333099,10.96556804,120.2436825
8235,2019,29916,10.30614873,0.027930232,0,0,0,0,10,2,7,2,22,5,16,4,9.91849505,10.38360345,107.8192206
8235,2020,28819,10.26879017,-0.037358562,0,0,0,0,15,0,9,0,39,6,36,5,10.44913546,10.95212294,119.9489968
8236,1995,17852,9.789870826,0.041342613,0,0,0,1,1,5,0,6,13,18,11,18,9.074872632,9.896291668,97.93658878
8236,1996,18433,9.821897815,0.03202699,0,0,0,0,0,12,0,12,9,35,8,35,7.582371926,8.328943452,69.37129903
8236,1997,18399,9.820051594,-0.001846221,0,0,0,0,5,6,6,7,14,13,13,14,8.932789619,9.733905764,94.74892142
8236,1998,19321,9.868947866,0.048896272,0,0,0,0,2,5,1,6,16,18,13,20,9.084205282,9.899522467,98.00054507
8236,1999,19945,9.900733764,0.031785898,0,0,0,0,1,1,0,0,13,7,10,8,9.361242533,10.17592634,103.5494769
8236,2000,20078,9.907379967,0.006646203,0,0,0,0,2,1,1,1,17,10,15,11,9.951198966,10.76631331,115.9135024
8236,2001,20219,9.914378035,0.006998068,0,0,0,0,2,2,3,2,14,18,14,17,9.653157109,10.07042798,101.4135196
8236,2002,20553,9.930762195,0.016384159,0,1,0,0,6,4,6,4,18,14,18,15,10.36380504,10.53183807,110.9196132
8236,2003,20788,9.942131176,0.011368981,0,0,1,0,9,6,5,5,31,20,27,21,10.1502461,10.40819744,108.3305739
8236,2004,21598,9.980355997,0.038224821,0,0,0,0,4,0,5,0,17,9,12,8,9.47016093,9.836601308,96.75872528
8236,2005,22470,10.01993637,0.039580368,0,0,0,0,8,6,3,6,24,31,22,30,9.069198882,9.44598412,89.226616
8236,2006,23130,10.04888576,0.02894939,0,0,1,2,7,8,4,6,27,33,21,34,9.617074159,9.945815732,98.91925058
8236,2007,23701,10.07327252,0.024386765,0,0,0,0,8,0,6,0,28,17,29,21,9.878676609,10.12299114,102.4749495
8236,2008,23577,10.06802694,-0.005245581,0,0,0,0,2,3,1,2,13,18,10,24,9.569772278,9.853457531,97.09062532
8236,2009,21124,9.958165114,-0.109861826,0,0,0,0,5,4,5,6,10,17,8,21,9.456587728,9.808797303,96.21250454
8236,2010,23272,10.0550062,0.096841086,0,0,0,1,7,9,4,10,20,41,16,44,8.370597158,8.625450207,74.39839127
8236,2011,25528,10.14753117,0.092524968,0,0,0,0,3,1,2,2,25,14,22,16,10.07633555,10.50372117,110.3281585
8236,2012,25689,10.15381816,0.006286996,0,0,2,0,7,14,5,11,21,20,19,22,9.540994109,9.963724967,99.27581521
8236,2013,25710,10.1546353,0.000817137,0,1,0,1,9,4,5,5,24,28,21,28,9.00119197,9.347797498,87.38131807
8236,2014,27201,10.21100902,0.056373716,0,0,0,0,4,1,3,1,18,6,18,9,10.65701186,11.07267539,122.6041403
8236,2015,28390,10.25379225,0.042783233,0,0,0,0,18,0,10,0,38,4,35,7,10.31716014,10.74022303,115.3523907
8236,2016,28961,10.27370538,0.019913127,0,0,0,0,11,0,5,0,21,9,18,10,9.714831912,10.0728482,101.4622709
8236,2017,29832,10.30333692,0.029631546,0,0,0,0,5,0,5,1,20,14,16,16,9.908863074,10.31177447,106.3326927
8236,2018,30853,10.33698927,0.033652347,0,0,0,0,13,4,6,1,42,12,39,14,10.91895545,11.29314728,127.5351754
8236,2019,31436,10.35570901,0.018719743,0,0,0,0,6,2,6,2,19,8,13,6,10.23676054,10.67762573,114.0116912
8236,2020,29517,10.29272165,-0.062987364,0,0,0,0,14,2,8,2,35,7,29,9,10.80634872,11.27331395,127.0876075
8237,1995,20561,9.931151357,0.057092615,0,0,0,1,1,7,1,9,12,22,6,27,7.933866487,7.339130941,53.86284297
8237,1996,21527,9.97706324,0.045911884,0,0,0,0,2,11,2,11,7,35,6,39,6.600156192,5.917669783,35.01881567
8237,1997,22128,10.00459905,0.027535814,0,0,0,0,3,5,1,5,14,12,14,15,8.098039555,7.604032992,57.82131774
8237,1998,23346,10.05818094,0.053581888,0,0,0,0,7,7,6,9,27,21,29,23,7.703830005,7.336517059,53.82448256
8237,1999,23568,10.06764514,0.009464196,0,0,0,0,3,1,2,0,16,13,16,16,7.79016065,7.448063206,55.47364552
8237,2000,25000,10.1266311,0.058985965,0,0,0,0,4,2,2,3,19,11,15,13,8.276190211,8.1692546,66.73672072
8237,2001,24528,10.1075706,-0.019060503,0,0,0,0,2,3,1,3,14,19,10,23,7.833211726,7.393217877,54.65967058
8237,2002,23964,10.08430798,-0.023262618,0,1,0,0,4,2,3,2,15,11,13,13,8.514150986,8.053262267,64.85503315
8237,2003,24102,10.0900501,0.00574212,0,0,1,0,8,7,8,8,36,22,32,21,8.485806452,8.223091834,67.61923931
8237,2004,24275,10.09720229,0.00715219,0,0,0,0,4,0,3,0,17,13,12,15,7.248094333,7.165615274,51.34604226
8237,2005,25283,10.13788751,0.040685219,0,0,0,0,9,5,4,5,37,26,28,32,7.185228815,7.269089567,52.83966313
8237,2006,27982,10.23931673,0.101429213,0,0,1,2,6,5,3,6,30,27,14,28,7.575496672,7.940339964,63.04899874
8237,2007,29909,10.30591472,0.066597992,0,0,0,0,7,1,2,1,26,15,24,21,7.852943548,7.92970343,62.88019649
8237,2008,30912,10.33889974,0.03298502,0,0,0,0,0,2,0,3,9,17,6,22,7.5099725,7.5099725,56.39968696
8237,2009,26888,10.19943537,-0.139464368,0,0,0,0,5,2,4,3,11,12,8,17,7.667044291,7.667044291,58.78356816
8237,2010,30992,10.34148439,0.142049016,0,0,0,1,2,5,2,5,14,36,13,44,6.421081029,6.421081029,41.23028158
8237,2011,33078,10.40662369,0.065139302,0,0,0,0,2,0,2,2,30,10,26,11,8.497844342,8.497844342,72.21335846
8237,2012,32851,10.39973746,-0.006886223,0,0,2,0,7,15,6,11,25,18,21,20,7.671257261,7.671257261,58.84818797
8237,2013,33060,10.40607937,0.006341907,0,1,0,1,8,2,4,3,24,22,19,23,7.035986303,7.035986303,49.50510326
8237,2014,34961,10.46198843,0.055909062,0,0,0,0,5,0,5,1,21,5,19,6,8.787154378,8.787154378,77.21408206
8237,2015,35951,10.48991218,0.027923746,0,0,0,0,14,0,12,0,47,0,39,0,8.746739631,8.746739631,76.50545418
8237,2016,37106,10.52153396,0.031621781,0,0,0,0,9,0,4,0,21,5,20,9,8.026804783,8.026804783,64.42959503
8237,2017,38786,10.56581464,0.044280675,0,0,0,0,7,0,5,1,20,12,18,14,8.104194828,8.104194828,65.67797382
8237,2018,39941,10.59515864,0.029344008,0,0,0,0,11,4,5,2,37,12,32,13,9.026520097,9.026520097,81.47806507
8237,2019,41147,10.6249063,0.029747655,0,0,0,0,9,2,9,2,34,3,27,3,8.626801075,8.626801075,74.42169679
8237,2020,38744,10.56473118,-0.060175115,0,0,0,0,10,1,5,2,36,3,31,5,9.075029972,9.075029972,82.35616898
8311,1995,33038,10.40541369,0.023148615,0,0,0,1,1,3,2,4,9,18,13,20,9.128642985,11.47867443,131.7599667
8311,1996,33745,10.42658754,0.021173844,0,0,0,0,2,12,2,10,8,31,8,30,8.012201458,10.16410203,103.3089701
8311,1997,33144,10.40861698,-0.017970553,0,0,0,0,6,6,9,4,17,14,18,14,9.385485407,11.65806273,135.9104266
8311,1998,36819,10.5137693,0.105152312,0,0,0,0,6,5,9,5,23,17,25,17,9.236710573,11.80579824,139.376872
8311,1999,36127,10.49479579,-0.018973508,0,0,0,0,2,1,4,0,19,9,21,10,9.428912058,11.83266749,140.01202
8311,2000,36783,10.51279106,0.017995274,0,0,0,0,3,2,3,3,18,9,17,10,10.20874781,12.70154297,161.3291938
8311,2001,37523,10.53270936,0.019918296,0,0,0,0,2,2,2,2,17,20,19,21,9.360712878,11.71003552,137.1249319
8311,2002,40444,10.60767358,0.074964223,0,1,0,0,3,3,4,2,18,11,24,12,9.955151178,12.19684563,148.7630434
8311,2003,38739,10.56460212,-0.043071457,0,0,1,0,8,4,11,4,36,17,42,16,9.946127816,12.4736077,155.5908891
8311,2004,38730,10.56436977,-0.000232351,0,0,0,0,3,0,4,0,16,10,19,11,8.725199682,11.50254356,132.3085084
8311,2005,39173,10.57574301,0.01137324,0,0,0,0,12,4,12,3,32,19,36,22,8.719288114,11.53862912,133.1399621
8311,2006,40137,10.60005388,0.024310868,0,0,1,2,6,8,8,5,34,29,39,29,9.41453261,11.91324658,141.925444
8311,2007,41758,10.63964633,0.039592448,0,0,0,0,3,1,3,1,16,35,19,36,9.20625688,11.06518958,122.4384204
8311,2008,42328,10.65320408,0.013557756,0,0,0,0,0,5,0,6,4,27,6,27,8.764487471,10.71589423,114.8303891
8311,2009,42330,10.65325133,4.72E-05,0,0,0,0,3,7,4,6,7,18,8,19,8.845067684,10.77639644,116.1307202
8311,2010,43808,10.68757173,0.034320395,0,0,0,1,3,10,3,11,10,41,14,42,7.708793363,9.715263292,94.38634084
8311,2011,45034,10.71517304,0.027601311,0,0,0,0,0,3,0,4,7,11,9,12,9.651333365,11.42712785,130.579251
8311,2012,44913,10.71248256,-0.002690475,0,0,2,0,1,17,1,13,7,26,7,29,8.868159375,10.82660335,117.21534
8311,2013,45853,10.73319591,0.020713342,0,1,0,1,3,4,1,4,10,28,13,24,8.361780434,10.2353713,104.7628257
8311,2014,47603,10.77065106,0.037455157,0,0,0,0,0,1,0,1,10,11,9,10,9.961942684,11.79420588,139.1032922
8311,2015,47819,10.77517833,0.004527266,0,0,0,0,6,0,5,0,25,3,24,4,9.836275602,11.71919685,137.3395747
8311,2016,48586,10.7910907,0.015912374,0,0,0,0,0,0,1,0,6,17,7,16,9.054941447,10.85051936,117.7337703
8311,2017,50262,10.8250046,0.033913901,0,0,0,0,1,7,1,5,9,24,11,24,9.226029826,11.09196513,123.0316904
8311,2018,52274,10.86425439,0.039249791,0,0,0,0,0,3,1,1,14,13,18,16,10.09180012,11.90530501,141.7362873
8311,2019,55379,10.92195574,0.057701345,0,0,0,0,2,4,3,4,12,9,12,8,9.689803187,11.67917062,136.4030263
8311,2020,55171,10.91819273,-0.003763008,0,0,0,0,5,1,5,1,17,10,22,10,10.28032667,12.44203371,154.8042029
8315,1995,18138,9.805764464,0.015613597,0,0,0,1,1,7,0,8,10,25,8,28,8.662010929,9.582475441,91.82383558
8315,1996,18246,9.811701157,0.005936693,0,0,0,0,1,11,1,10,5,33,3,35,7.548139291,8.352152861,69.75845742
8315,1997,17847,9.789590706,-0.022110451,0,0,0,0,7,5,6,5,16,12,14,15,8.936039507,9.800998051,96.0595628
8315,1998,18324,9.815966955,0.026376249,0,0,0,0,3,8,2,10,19,18,15,23,8.75921347,9.648403479,93.0916897
8315,1999,18612,9.831561813,0.015594858,0,0,0,0,1,4,0,3,14,10,12,12,8.885261537,9.809121648,96.21886751
8315,2000,19426,9.874367654,0.042805841,0,0,0,0,1,4,1,5,16,11,11,13,9.652825323,10.61381776,112.6531275
8315,2001,20214,9.914130713,0.039763059,0,0,0,0,1,4,1,6,11,18,11,24,8.766660666,9.788188645,95.80863694
8315,2002,19850,9.895959286,-0.018171427,0,1,0,0,2,3,0,2,20,12,17,13,9.291554751,10.27577528,105.5915576
8315,2003,20050,9.905984433,0.010025147,0,0,1,0,8,8,8,8,27,25,26,27,9.274830298,9.99333319,99.86670825
8315,2004,20069,9.906931615,0.000947182,0,0,0,0,3,1,3,2,15,14,16,16,8.40376099,9.500101615,90.2519307
8315,2005,19994,9.903187508,-0.003744107,0,0,0,0,11,4,6,3,34,27,33,28,8.998019329,9.707697027,94.23938157
8315,2006,21195,9.961520584,0.058333076,0,0,1,2,7,4,4,5,36,26,28,28,9.657049155,10.32917204,106.6917951
8315,2007,22003,9.998934087,0.037413503,0,0,0,0,7,0,8,1,32,17,29,24,9.505389017,10.26758974,105.4233991
8315,2008,22559,10.02388938,0.024955292,0,0,0,0,1,1,0,1,9,19,7,25,9.088724323,9.825581273,96.54204736
8315,2009,21558,9.978502256,-0.045387122,0,0,0,0,6,2,5,2,14,13,10,15,9.210856759,9.986105763,99.72230831
8315,2010,23249,10.0540174,0.075515143,0,0,0,1,4,4,3,6,18,35,16,40,8.058411546,8.8089205,77.59708038
8315,2011,24843,10.1203313,0.066313902,0,0,0,0,3,0,2,0,22,7,20,7,9.936363159,10.5782342,111.8990389
8315,2012,25458,10.14478531,0.024454013,0,0,2,0,6,14,3,12,15,20,13,20,9.169133234,9.924085049,98.48746405
8315,2013,26358,10.17952711,0.034741799,0,1,0,1,8,1,6,3,25,15,23,15,8.672122504,9.40020209,88.36379933
8315,2014,27720,10.22990945,0.05038234,0,0,0,0,2,0,2,1,19,4,15,6,10.27892435,11.02964932,121.6531642
8315,2015,28075,10.24263478,0.012725326,0,0,0,0,15,0,9,0,39,0,32,2,10.15066359,10.88330671,118.4463649
8315,2016,28763,10.26684512,0.024210338,0,0,0,0,5,0,2,0,20,9,19,10,9.358687245,10.04130828,100.8278719
8315,2017,29131,10.27955818,0.01271306,0,0,0,0,7,5,3,5,18,17,16,20,9.587069252,10.26074438,105.2828753
8315,2018,29835,10.30343748,0.023879302,0,0,0,0,8,2,6,1,34,9,29,11,10.41414823,11.15205523,124.3683359
8315,2019,31202,10.34823747,0.044799994,0,0,0,0,9,3,7,3,23,5,17,6,10.00166308,10.75646551,115.7015503
8315,2020,30159,10.31423867,-0.033998809,0,0,0,0,13,1,11,1,34,5,32,6,10.61846768,11.44125236,130.9022556
8316,1995,17496,9.769727562,0.044171218,0,0,0,1,1,8,1,9,7,21,6,27,10.50234111,10.24100767,104.8782382
8316,1996,17760,9.784704017,0.014976454,0,0,0,0,3,9,2,10,5,35,6,40,9.289773591,8.96547195,80.37968728
8316,1997,17964,9.796125034,0.011421018,0,0,0,0,8,6,7,6,16,19,16,21,10.57222158,10.06007249,101.2050585
8316,1998,18277,9.813398718,0.017273684,0,0,0,0,5,8,4,9,22,23,21,25,10.69514833,10.37595803,107.660505
8316,1999,19473,9.87678417,0.063385452,0,0,0,0,2,1,1,1,14,11,12,12,10.91551859,10.64055353,113.2213795
8316,2000,20363,9.921474808,0.044690638,0,0,0,0,1,2,1,3,14,10,13,14,11.67803895,11.33044931,128.3790815
8316,2001,20236,9.915218475,-0.006256332,0,0,0,0,3,3,3,5,18,19,17,22,10.80826949,10.57610301,111.853955
8316,2002,19926,9.899780691,-0.015437785,0,1,0,0,4,4,3,3,23,13,22,15,11.29525842,11.1106691,123.4469678
8316,2003,19666,9.886646535,-0.013134155,0,0,1,0,6,6,3,6,27,19,27,20,11.38692962,10.89984052,118.8065234
8316,2004,20318,9.919262472,0.032615936,1,0,0,0,2,0,2,0,14,12,13,12,10.98091722,10.35583146,107.2432453
8316,2005,20378,9.922211167,0.002948695,0,0,0,0,5,7,4,6,26,26,29,24,10.97837814,10.30827268,106.2604856
8316,2006,21380,9.970211185,0.048000018,0,0,1,2,9,3,6,5,32,28,29,31,11.4424488,10.87909708,118.3547533
8316,2007,22292,10.01198315,0.041771964,0,0,0,0,6,0,7,1,32,14,33,23,11.08521953,11.04962832,122.0942859
8316,2008,23624,10.07001842,0.058035275,0,0,0,0,1,1,1,1,11,15,11,20,10.72372482,10.66829502,113.8125186
8316,2009,21978,9.997797232,-0.072221191,0,0,0,0,4,2,4,2,12,11,10,15,10.74733295,10.65554746,113.5406917
8316,2010,23863,10.08008442,0.082287189,0,0,0,1,8,2,3,6,20,27,19,32,9.742121736,9.70624264,94.21114618
8316,2011,25509,10.14678661,0.066702189,0,0,0,0,4,0,2,1,19,8,19,8,11.40664651,11.32339082,128.2191796
8316,2012,25913,10.16250005,0.015713442,0,0,2,0,3,10,2,11,14,21,13,21,10.81181081,10.73098576,115.1540555
8316,2013,26850,10.1980211,0.035521048,0,1,0,1,7,2,6,2,26,17,22,17,10.27307956,10.25472291,105.1593419
8316,2014,28396,10.25400357,0.055982469,0,0,0,0,4,0,5,1,16,4,17,6,11.8318638,11.81748273,139.6528982
8316,2015,29989,10.30858593,0.054582358,0,0,0,0,16,0,10,0,37,1,30,2,11.6331634,11.47652909,131.71072
8316,2016,29825,10.30310225,-0.00548368,0,0,0,0,3,0,2,1,16,9,16,15,10.83366704,10.75625878,115.6971028
8316,2017,31449,10.35612247,0.053020218,0,0,0,0,7,3,3,3,17,15,17,17,11.08132937,11.00799425,121.1759373
8316,2018,32708,10.39537498,0.03925251,0,0,0,0,5,1,5,0,32,12,29,14,11.86048067,11.75460199,138.170668
8316,2019,33822,10.42886676,0.033491782,0,0,0,0,9,3,7,3,18,5,15,6,11.566843,11.37564039,129.4051944
8316,2020,33335,10.41436318,-0.014503582,0,0,0,0,7,0,7,0,33,8,32,8,12.17567081,11.80696557,139.4044361
8317,1995,23999,10.08576744,0.050506291,0,0,0,1,0,10,0,10,7,22,6,25,10.19590278,9.983753536,99.67533466
8317,1996,24335,10.09967092,0.01390348,0,0,0,0,1,11,1,12,2,33,2,37,8.998805257,8.804316933,77.51599666
8317,1997,24498,10.10634676,0.006675838,0,0,0,0,7,6,7,7,13,17,12,23,10.22480777,9.997496867,99.9499436
8317,1998,24911,10.12306475,0.016717991,0,0,0,0,1,7,1,8,17,21,16,27,10.29856279,10.08041108,101.6146876
8317,1999,26487,10.18440933,0.061344574,0,0,0,0,1,2,0,2,16,11,12,13,10.56768538,10.33737735,106.8613705
8317,2000,27531,10.22306792,0.038658596,0,0,0,0,3,2,1,2,17,10,11,14,11.39019448,11.24055684,126.3501181
8317,2001,28065,10.24227853,0.019210606,0,0,0,0,3,1,3,2,21,18,19,21,10.59477503,10.63465665,113.0959221
8317,2002,28472,10.25667643,0.0143979,0,1,0,0,4,3,2,4,23,12,20,13,10.98766817,11.01204666,121.2651716
8317,2003,28599,10.26112703,0.004450604,0,0,1,0,10,4,10,5,36,18,29,21,11.03887849,11.05849133,122.2902304
8317,2004,29614,10.2960025,0.03487547,0,0,0,0,2,0,2,0,16,12,11,17,10.09623759,10.11601429,102.3337451
8317,2005,29983,10.30838583,0.012383332,0,0,0,0,9,5,3,5,26,23,26,27,9.885203693,10.16406633,103.3082444
8317,2006,31665,10.36296725,0.054581416,0,0,1,2,8,5,4,5,34,30,23,34,10.44301267,10.70669595,114.6333382
8317,2007,33248,10.41174989,0.048782645,0,0,0,0,7,1,7,1,36,16,34,22,10.65015585,10.89469308,118.6943374
8317,2008,33788,10.42786099,0.016111095,0,0,0,0,2,1,2,1,12,14,8,19,10.2613169,10.55639765,111.4375313
8317,2009,31619,10.36151348,-0.066347504,0,0,0,0,4,2,3,3,11,10,10,13,10.30805204,10.59165687,112.1831952
8317,2010,33237,10.41141899,0.049905507,0,0,0,1,7,4,4,5,24,26,19,33,9.289949117,9.600318002,92.16610575
8317,2011,35675,10.48220544,0.07078645,0,0,0,0,3,0,2,0,25,7,21,10,10.96683756,11.27202119,127.0584618
8317,2012,34707,10.45469667,-0.027508768,0,0,2,0,4,14,4,10,17,19,17,22,10.33851046,10.6600947,113.6376191
8317,2013,35558,10.47892045,0.02422377,0,1,0,1,8,0,7,4,25,13,23,15,9.949210349,10.23796995,104.8160287
8317,2014,36751,10.51192072,0.03300027,0,0,0,0,3,0,3,1,24,5,19,5,11.49509489,11.81711775,139.6442718
8317,2015,37502,10.53214954,0.020228829,0,0,0,0,15,0,9,0,38,1,34,2,11.22981423,11.51355673,132.5619885
8317,2016,38917,10.56918645,0.037036908,0,0,0,0,7,0,4,0,22,3,20,8,10.4987792,10.75988642,115.7751558
8317,2017,39777,10.59104413,0.021857683,0,0,0,0,6,0,4,1,22,13,18,17,10.71151114,11.02310517,121.5088476
8317,2018,41373,10.63038377,0.039339638,0,0,0,0,10,1,4,0,45,9,36,11,11.72086246,12.03825272,144.9195286
8317,2019,42467,10.65648258,0.02609881,0,0,0,0,9,3,8,3,28,4,19,4,11.20698013,11.51943562,132.6973969
8317,2020,40660,10.61300009,-0.043482496,0,0,0,0,9,0,7,1,39,5,33,5,11.72137746,12.05318367,145.2792366
8325,1995,23054,10.04559457,-0.00786351,0,0,0,1,0,7,0,8,11,21,9,27,7.443794696,7.828031573,61.27807831
8325,1996,23710,10.07365218,0.02805761,0,0,0,0,2,10,0,12,3,36,2,42,6.151201592,6.538344158,42.74994433
8325,1997,24089,10.08951058,0.015858405,0,0,0,0,7,4,4,6,15,18,14,22,7.517777884,7.878135523,62.06501932
8325,1998,25013,10.12715097,0.037640385,0,0,0,0,4,6,4,8,20,17,17,20,7.453027287,7.989757346,63.83622244
8325,1999,26454,10.18316265,0.056011686,0,0,0,0,2,2,0,2,17,14,15,17,7.503776988,8.028446663,64.45595582
8325,2000,27590,10.22520867,0.042046013,0,0,0,0,2,4,1,6,16,10,14,13,8.34726857,8.849475596,78.31321832
8325,2001,28598,10.26109206,0.035883397,0,0,0,0,1,3,2,3,15,14,13,16,7.673935036,8.169154403,66.73508367
8325,2002,28230,10.24814052,-0.012951543,0,1,0,0,6,5,4,5,26,12,24,12,8.286054019,8.75812672,76.70478364
8325,2003,28239,10.24845928,0.000318759,0,0,1,0,5,6,2,6,25,29,25,34,8.047668011,8.038388715,64.61569314
8325,2004,28553,10.25951729,0.011058008,0,0,0,0,2,2,2,2,14,20,9,24,7.188508425,7.496412989,56.1962077
8325,2005,29042,10.27649834,0.016981049,0,0,0,0,9,6,4,7,26,29,20,35,7.260683777,7.739668004,59.90246081
8325,2006,30173,10.31470276,0.038204427,0,0,1,2,7,6,4,5,33,29,27,30,7.905039469,8.307991528,69.02272323
